10 0.000192
60 0.000928
110 0.000972
160 0.001427
210 0.001425
260 0.001781
310 0.001736
360 0.001689
410 0.001638
460 0.001876
510 0.001867
560 0.002159
610 0.002541
660 0.00265
710 0.002743
760 0.002906
810 0.003079
860 0.003244
910 0.003447
960 0.003582
1010 0.003766
1060 0.004018
1110 0.004295
1160 0.004549
1210 0.00474
1260 0.004952
1310 0.005135
1360 0.006663
1410 0.005491
1460 0.00572
1510 0.005879
1560 0.006068
1610 0.006211
1660 0.00637
1710 0.006539
1760 0.006722
1810 0.006866
1860 0.007072
1910 0.007187
1960 0.007373
2010 0.007525
2060 0.007798
2110 0.007998
2160 0.008272
2210 0.008526
2260 0.009536
2310 0.009013
2360 0.009195
2410 0.009432
2460 0.009624
2510 0.009863
2560 0.01011
2610 0.010268
2660 0.010812
2710 0.010632
2760 0.010809
2810 0.011142
2860 0.011214
2910 0.011363
2960 0.011519
3010 0.011717
3060 0.011876
3110 0.01208
3160 0.012256
3210 0.012421
3260 0.012594
3310 0.012828
3360 0.012877
3410 0.013046
3460 0.013219
3510 0.013398
3560 0.01363
3610 0.013783
3660 0.013903
3710 0.014088
3760 0.014209
3810 0.014403
3860 0.014532
3910 0.015336
3960 0.014927
4010 0.015116
4060 0.015291
4110 0.015474
4160 0.016008
4210 0.016328
4260 0.016688
4310 0.016991
4360 0.017238
4410 0.017552
4460 0.017698
4510 0.017916
4560 0.018256
4610 0.018467
4660 0.01859
4710 0.018874
4760 0.019345
4810 0.019316
4860 0.019459
4910 0.019691
4960 0.019932
5010 0.020114
5060 0.020469
5110 0.020546
5160 0.020686
5210 0.020949
5260 0.021041
5310 0.021296
5360 0.021534
5410 0.022187
5460 0.021907
5510 0.022193
5560 0.023094
5610 0.022459
5660 0.022626
5710 0.022832
5760 0.022987
5810 0.023279
5860 0.023396
5910 0.02374
5960 0.024314
6010 0.023897
6060 0.024195
6110 0.024398
6160 0.02447
6210 0.024656
6260 0.024849
6310 0.024941
6360 0.025167
6410 0.025301
6460 0.02608
6510 0.025713
6560 0.025835
6610 0.025976
6660 0.026235
6710 0.026326
6760 0.026653
6810 0.026681
6860 0.027018
6910 0.027362
6960 0.02721
7010 0.027643
7060 0.027541
7110 0.027662
7160 0.027883
7210 0.028122
7260 0.028163
7310 0.028858
7360 0.028608
7410 0.028685
7460 0.028896
7510 0.029119
7560 0.02921
7610 0.029377
7660 0.030538
7710 0.029751
7760 0.030071
7810 0.030166
7860 0.030404
7910 0.030385
7960 0.030605
8010 0.030753
8060 0.031015
8110 0.031276
8160 0.031256
8210 0.031264
8260 0.03187
8310 0.032021
8360 0.032422
8410 0.032794
8460 0.032991
