10 8e-06
60 1.5e-05
110 2.4e-05
160 3.9e-05
210 6.3e-05
260 7.3e-05
310 8.8e-05
360 0.000107
410 0.000139
460 0.000159
510 0.000202
560 0.000246
610 0.000268
660 0.000331
710 0.000385
760 0.000448
810 0.000506
860 0.000569
910 0.000668
960 0.000737
1010 0.000828
1060 0.000898
1110 0.00101
1160 0.001057
1210 0.001221
1260 0.001293
1310 0.001427
1360 0.001519
1410 0.001643
1460 0.001771
1510 0.001872
1560 0.002018
1610 0.002225
1660 0.00234
1710 0.002451
1760 0.00265
1810 0.002786
1860 0.002905
1910 0.003072
1960 0.003227
2010 0.003419
2060 0.003575
2110 0.003747
2160 0.004002
2210 0.004166
2260 0.004256
2310 0.004532
2360 0.004701
2410 0.004895
2460 0.005104
2510 0.005302
2560 0.005535
2610 0.005784
2660 0.005981
2710 0.006096
2760 0.006529
2810 0.006669
2860 0.006952
2910 0.007285
2960 0.007513
3010 0.007718
3060 0.008124
3110 0.008337
3160 0.008451
3210 0.008964
3260 0.009107
3310 0.009359
3360 0.009708
3410 0.010014
3460 0.010264
3510 0.010595
3560 0.01104
3610 0.011092
3660 0.011549
3710 0.011836
3760 0.012183
3810 0.012476
3860 0.012914
3910 0.013372
3960 0.0133
4010 0.014003
4060 0.01438
4110 0.014768
4160 0.014997
4210 0.014892
4260 0.015901
4310 0.016079
4360 0.016566
4410 0.016963
4460 0.017282
4510 0.017025
4560 0.018178
4610 0.018635
4660 0.018915
4710 0.019489
4760 0.019874
4810 0.02022
4860 0.020691
4910 0.020863
4960 0.021589
5010 0.02214
5060 0.022494
5110 0.02283
5160 0.023568
5210 0.023945
5260 0.02446
5310 0.02491
5360 0.025509
5410 0.025708
5460 0.026491
5510 0.026356
5560 0.027347
5610 0.027796
5660 0.028418
5710 0.028451
5760 0.029066
5810 0.029438
5860 0.02989
5910 0.03078
5960 0.031297
6010 0.031656
6060 0.032193
6110 0.031904
6160 0.033283
6210 0.033774
6260 0.03444
6310 0.034667
6360 0.035742
6410 0.036047
6460 0.036561
6510 0.037642
6560 0.037935
6610 0.038787
6660 0.039135
6710 0.039411
6760 0.040277
6810 0.040455
6860 0.041832
6910 0.042507
6960 0.042572
7010 0.043584
7060 0.044064
7110 0.044512
7160 0.045044
7210 0.045835
7260 0.046006
7310 0.047142
7360 0.047233
7410 0.047965
7460 0.048621
7510 0.050069
7560 0.050566
7610 0.051062
7660 0.051852
7710 0.052338
7760 0.052722
7810 0.053767
7860 0.053753
7910 0.054857
7960 0.055584
8010 0.056319
8060 0.05732
8110 0.057869
8160 0.057635
8210 0.058452
8260 0.059584
8310 0.05992
8360 0.061035
8410 0.063139
8460 0.063353
