1000 0.12037840999999999
2000 0.25997477
3000 0.43325803000000007
4000 0.58227857
5000 0.7296923999999999
6000 0.9031657399999998
7000 1.0864724000000001
8000 1.2623210999999999
9000 1.4313259999999997
10000 1.5936301999999996
11000 1.8028453
12000 1.9560326000000006
13000 2.1490249
14000 2.3171758999999996
15000 2.4700729
16000 2.6596617000000005
17000 2.8422022000000005
18000 3.0203715
19000 3.2007926000000007
20000 3.4454771999999996
21000 3.6216848
22000 3.7901708000000007
23000 4.011175
24000 4.152325800000001
25000 4.3649581
26000 4.6507132
27000 4.769768699999999
28000 5.0197501
29000 5.2032945999999995
30000 5.350047400000001
31000 5.5643928
32000 5.746716600000002
33000 5.9444371
34000 6.145515199999998
35000 6.3212391
36000 6.6304657
37000 6.848973999999999
38000 7.038155600000001
39000 7.1842258999999995
40000 7.4264586999999995
41000 7.553434600000001
42000 7.9020646999999995
43000 7.993554200000001
44000 8.233265999999999
45000 8.4050879
46000 8.650642099999999
47000 8.8075736
48000 9.1434895
49000 9.3451443
50000 9.4852361
51000 9.6504253
52000 9.856594300000001
53000 10.138430999999999
54000 10.685174999999997
55000 10.491525
56000 10.740607999999998
57000 11.100454000000003
58000 11.255700000000003
59000 11.441591999999998
60000 11.614507999999999
61000 11.882193999999998
62000 11.987549
63000 12.210713
64000 12.473078000000001
65000 12.702624
66000 12.934757999999999
67000 13.071270000000002
68000 13.292881000000003
69000 13.609981999999999
70000 13.734464999999998
71000 14.061135999999998
72000 14.256217999999997
73000 14.461762
74000 14.654390999999997
75000 14.873346000000002
76000 15.109737000000003
77000 15.257324
78000 15.461462000000003
79000 15.771536000000003
80000 15.896567000000001
81000 16.312464000000002
82000 16.610012
83000 16.714613999999997
84000 16.888863999999998
85000 17.103487
86000 17.510479000000004
87000 17.513561
88000 17.909018000000003
89000 18.035712999999998
90000 18.125400000000003
91000 18.471557
92000 18.830877
93000 18.991829000000003
94000 19.094739
95000 19.346337
96000 20.247025
97000 20.068536000000005
98000 20.361738
99000 20.633318999999997
