1000 0.09226577999999999
2000 0.19596679999999997
3000 0.31956674000000007
4000 0.44128881000000003
5000 0.5579767500000001
6000 0.6834996000000001
7000 0.8029179599999999
8000 0.92904381
9000 1.0533442
10000 1.1955096
11000 1.307302
12000 1.4082951000000001
13000 1.5312902999999998
14000 1.6927224
15000 1.8047666000000002
16000 1.9718562000000002
17000 2.0880482999999996
18000 2.2297393000000003
19000 2.3324038000000002
20000 2.4738868
21000 2.6446528
22000 2.7493278
23000 2.864231099999999
24000 2.9425877999999996
25000 3.2308559999999997
26000 3.3247084000000005
27000 3.4171757999999994
28000 3.4983627
29000 3.6504098000000003
30000 3.8215016000000004
31000 3.9762733000000003
32000 4.094615799999999
33000 4.2763103
34000 4.4020308
35000 4.5914473
36000 4.6719448
37000 4.8190289
38000 4.9714765
39000 5.0823574
40000 5.2258262
41000 5.3309947
42000 5.461700199999999
43000 5.583339499999998
44000 5.849922100000001
45000 5.9822648
46000 6.202330699999999
47000 6.2612354
48000 6.4130224
49000 6.6151365
50000 6.720204999999999
51000 6.8986277
52000 6.954688999999999
53000 7.0644343
54000 7.211683399999998
55000 7.303772500000001
56000 7.563143000000001
57000 7.6694511
58000 7.8652237
59000 7.985071200000001
60000 8.127499199999999
61000 8.2770307
62000 8.6037002
63000 8.5687701
64000 8.695808600000001
65000 8.9206942
66000 9.178872
67000 9.4626056
68000 9.3005199
69000 9.632762099999999
70000 9.7636351
71000 9.890042
72000 10.057942199999998
73000 10.1969965
74000 10.227562500000001
75000 10.651148
76000 10.733432999999998
77000 10.756516999999999
78000 10.817546
79000 10.886826
80000 11.201059999999998
81000 11.402640999999997
82000 11.512773
83000 11.600437999999997
84000 11.700962000000002
85000 11.869776999999996
86000 11.945755999999998
87000 12.117781999999998
88000 12.291895000000002
89000 12.392252000000001
90000 12.662854
91000 12.891397000000003
92000 12.871243000000002
93000 12.929252999999997
94000 13.286370999999999
95000 13.296396999999997
96000 13.410526999999998
97000 13.818452000000002
98000 13.790685
99000 13.847178
