10 8e-06
60 3.2e-05
110 6.3e-05
160 0.000178
210 0.000158
260 0.000219
310 0.000351
360 0.000419
410 0.000486
460 0.000589
510 0.000767
560 0.000907
610 0.000999
660 0.001104
710 0.001285
760 0.001418
810 0.002178
860 0.002654
910 0.003302
960 0.003468
1010 0.002763
1060 0.003891
1110 0.00488
1160 0.005127
1210 0.004921
1260 0.005223
1310 0.006455
1360 0.006126
1410 0.005113
1460 0.006525
1510 0.005802
1560 0.006641
1610 0.006481
1660 0.008067
1710 0.007576
1760 0.008196
1810 0.00988
1860 0.009105
1910 0.009902
1960 0.012955
2010 0.010457
2060 0.009509
2110 0.01106
2160 0.01203
2210 0.012354
2260 0.014937
2310 0.014498
2360 0.014727
2410 0.014656
2460 0.015705
2510 0.021165
2560 0.01612
2610 0.023179
2660 0.019305
2710 0.020124
2760 0.021142
2810 0.022986
2860 0.02068
2910 0.021126
2960 0.022809
3010 0.022906
3060 0.024574
3110 0.025376
3160 0.026203
3210 0.025869
3260 0.028077
3310 0.027299
3360 0.028169
3410 0.029124
3460 0.029475
3510 0.029981
3560 0.030749
3610 0.031064
3660 0.030477
3710 0.035825
3760 0.03359
3810 0.034757
3860 0.037597
3910 0.041518
3960 0.043858
4010 0.04287
4060 0.047702
4110 0.048149
4160 0.047531
4210 0.045932
4260 0.049384
4310 0.048533
4360 0.052362
4410 0.051382
4460 0.05441
4510 0.051934
4560 0.050699
4610 0.051374
4660 0.051258
4710 0.05303
4760 0.052685
4810 0.053891
4860 0.055353
4910 0.0537
4960 0.05715
5010 0.058495
5060 0.057958
5110 0.062683
5160 0.064363
5210 0.064704
5260 0.063023
5310 0.0663
5360 0.067119
5410 0.068215
5460 0.068416
5510 0.068519
5560 0.071355
5610 0.071063
5660 0.075411
5710 0.075868
5760 0.076756
5810 0.080699
5860 0.081752
5910 0.078911
5960 0.083754
6010 0.08361
6060 0.0856
6110 0.085457
6160 0.089489
6210 0.090778
6260 0.090028
6310 0.090636
6360 0.09577
6410 0.093527
6460 0.091397
6510 0.095717
6560 0.095629
6610 0.096853
6660 0.099074
6710 0.103686
6760 0.102482
6810 0.104149
6860 0.10521
6910 0.10519
6960 0.107508
7010 0.10932
7060 0.109597
7110 0.113499
7160 0.112492
7210 0.115174
7260 0.117104
7310 0.118561
7360 0.12218
7410 0.124367
7460 0.125875
7510 0.126615
7560 0.125649
7610 0.131265
7660 0.126912
7710 0.133898
7760 0.136289
7810 0.135039
7860 0.135852
7910 0.135198
7960 0.138372
8010 0.139919
8060 0.141331
8110 0.148202
8160 0.151536
8210 0.152194
8260 0.149797
8310 0.152012
8360 0.154173
8410 0.15515
8460 0.154544
